,SMILES,Scaffold,Decorations,Likelihoods,Gat_pred_pIC50,hba_lipinski,hbd_lipinski,slog_p,tpsa,n_stereo,n_rotatable
136,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)cc(Cl)cc1,8.362442970275879,5.530129432678223,3,1,5.919900000000005,62.300000000000004,1,4
928,C(CO)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)CO,8.362983703613281,5.713856220245361,4,2,3.058600000000001,82.53,1,4
615,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)c(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)cc(F)c(F)c1,8.380390167236328,5.604426383972168,3,1,5.544700000000003,62.300000000000004,1,4
139,O1CCC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O1CCC(*)CC1,8.381385803222656,4.876069068908691,4,1,4.245300000000003,71.53,1,3
1221,C(c1ccc(C)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1ccc(C)cc1)*,8.382431983947754,5.346989631652832,3,1,5.574920000000005,62.300000000000004,1,4
492,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C#N)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)ccc(C#N)c1,8.383278846740723,5.473152160644531,4,1,5.138180000000005,86.09,1,4
1140,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(F)c(F)c1,8.386077880859375,5.604426383972168,3,1,5.544700000000003,62.300000000000004,1,4
1311,c1cc(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C=CC(*)=O)ccc1,8.39080810546875,5.493986129760742,4,1,5.306300000000005,79.37,1,4
456,C(c1cc(Cl)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cc(Cl)ccc1,8.390995979309082,5.530129432678223,3,1,5.919900000000004,62.300000000000004,1,4
687,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*c1ccc(Cl)cc1,8.394876480102539,5.352847099304199,3,1,5.924300000000004,62.300000000000004,1,3
557,c1(Cl)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)cc(*)ccc1,8.400047302246094,5.282350540161133,3,1,5.924300000000004,62.300000000000004,1,3
1093,C(C=C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*CC=C,8.401201248168945,5.6153178215026855,3,1,4.2523000000000035,62.300000000000004,1,4
1050,C(c1ccc(Cl)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(c1ccc(Cl)cc1)=O,8.401429176330566,5.372488021850586,4,1,5.560100000000004,79.37,1,3
416,O=C(c1cc(C)cc(C)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(c1cc(C)cc(C)c1)*,8.41231918334961,5.436290264129639,4,1,5.523540000000005,79.37,1,3
1082,c1cc(C)cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C)cc(C*)c1,8.417196273803711,5.423562049865723,3,1,5.574920000000005,62.300000000000004,1,4
1370,C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC(C)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(*)CCC(C)CC1,8.417207717895508,4.873765468597412,3,1,5.645000000000005,62.300000000000004,1,3
604,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(*)=O)cc(F)c1,8.42058277130127,5.393470764160156,4,1,5.045800000000003,79.37,1,3
645,c1ccc(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C=CC(=O)*)cc1,8.424492835998535,5.493986129760742,4,1,5.306300000000005,79.37,1,4
297,C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)=C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C*)=C,8.447484970092773,5.6153178215026855,3,1,4.2523000000000035,62.300000000000004,1,4
1136,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)cc(F)ccc1,8.449864387512207,5.393470764160156,4,1,5.045800000000003,79.37,1,3
819,C(=O)(c1ccccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1ccccc1F,8.46434211730957,5.445474624633789,4,1,5.045800000000003,79.37,1,3
143,c1(OC)ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(OC)ccc(*)cc1,8.466543197631836,5.443830490112305,4,1,5.279500000000004,71.53,1,4
614,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)cccc(F)c1,8.467836380004883,5.393470764160156,4,1,5.045800000000003,79.37,1,3
304,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cc(F)cc1,8.471497535705566,5.393470764160156,4,1,5.045800000000003,79.37,1,3
887,c1c(F)cc(F)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(F)cc(F)c(*)c1,8.475302696228027,5.50284481048584,3,1,5.549100000000004,62.300000000000004,1,3
361,c1cc(OC)ccc1CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(OC)ccc1C*,8.48271656036377,5.525903701782227,4,1,5.275100000000005,71.53,1,5
349,C(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)=C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C(=O)*)=C,8.486812591552734,5.735147476196289,4,1,3.778900000000002,79.37,1,3
396,C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCCCCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(*)CCCCCC1,8.487502098083496,5.281093597412109,3,1,5.789100000000005,62.300000000000004,1,3
467,C(=O)(c1ccc(F)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(c1ccc(F)cc1)*,8.487958908081055,5.437753677368164,4,1,5.045800000000003,79.37,1,3
949,c1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C(=O)*)cc1C,8.495392799377441,5.228870391845703,4,1,5.215120000000003,79.37,1,3
299,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)cc(Cl)c(Cl)c1,8.497533798217773,5.87441873550415,3,1,6.573300000000004,62.300000000000004,1,4
367,C(=O)(CC)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)CC,8.506111145019531,5.650417804718018,4,1,4.002900000000003,79.37,1,3
374,c1c(C)cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C)cc(C(*)=O)cc1,8.506412506103516,5.228870391845703,4,1,5.215120000000004,79.37,1,3
892,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)c(F)cccc1F,8.507917404174805,5.112699031829834,4,1,5.184900000000003,79.37,1,3
1405,Fc1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Fc1ccc(C(=O)*)cc1,8.508949279785156,5.437753677368164,4,1,5.045800000000004,79.37,1,3
762,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)c(F)cc1F,8.514425277709961,5.470746994018555,4,1,5.184900000000003,79.37,1,3
178,C1C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCCCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(*)CCCCC1,8.516351699829102,5.281093597412109,3,1,5.789100000000005,62.300000000000004,1,3
279,c1cccc(CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(CC(*)=O)c1,8.519723892211914,5.454789638519287,4,1,4.835600000000004,79.37,1,4
636,c1(F)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(F)c(*)ccc(F)c1,8.521862030029297,5.50284481048584,3,1,5.549100000000003,62.300000000000004,1,3
846,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(*)=O)cc(Cl)c1,8.522405624389648,5.380748748779297,4,1,5.560100000000004,79.37,1,3
1040,c1cc(CCCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(CCC*)ccc1,8.525390625,5.467151165008545,3,1,5.699100000000005,62.300000000000004,1,6
1018,C(c1cccc(C)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cccc(C)c1,8.528931617736816,5.423562049865723,3,1,5.574920000000005,62.300000000000004,1,4
1047,C(=O)(c1cccc(OC)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1cccc(OC)c1,8.531298637390137,5.423052787780762,5,1,4.915300000000005,88.6,1,4
405,Cc1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Cc1cc(C*)ccc1,8.532463073730469,5.423562049865723,3,1,5.574920000000005,62.300000000000004,1,4
740,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)(C)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)ccc(C(C)(C)C)c1,8.551860809326172,5.389845848083496,4,1,6.2042000000000055,79.37,1,3
231,c1c(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C=CC(=O)*)cccc1,8.561379432678223,5.493986129760742,4,1,5.306300000000005,79.37,1,4
1197,c1c(F)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(F)c(C*)ccc1F,8.565550804138184,5.628846645355225,3,1,5.544700000000003,62.300000000000004,1,4
942,FC(F)(F)c1ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(F)c1ccc(*)cc1,8.566267967224121,5.31852912902832,3,1,6.289700000000003,62.300000000000004,1,3
685,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)cccc(Cl)c1,8.574164390563965,5.530129432678223,3,1,5.919900000000005,62.300000000000004,1,4
265,O=C(c1ccc(OC)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1ccc(OC)cc1,8.574499130249023,5.502248287200928,5,1,4.915300000000005,88.6,1,4
1208,c1ccc(CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(CC(*)=O)cc1,8.574623107910156,5.454789638519287,4,1,4.835600000000004,79.37,1,4
1187,O=C(c1cc(F)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1cc(F)ccc1,8.575292587280273,5.393470764160156,4,1,5.045800000000003,79.37,1,3
316,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)c(C)ccc1,8.576388359069824,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
101,c1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C*)c(F)cc1,8.586711883544922,5.637272834777832,3,1,5.405600000000003,62.300000000000004,1,4
1264,c1c(Cl)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(Cl)cc(*)cc1,8.597177505493164,5.282350540161133,3,1,5.924300000000004,62.300000000000004,1,3
408,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(*)=O)cc(F)cc1,8.600625038146973,5.393470764160156,4,1,5.045800000000003,79.37,1,3
343,C(=O)(c1ccc(C(C)(C)C)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1ccc(C(C)(C)C)cc1,8.601329803466797,5.389845848083496,4,1,6.2042000000000055,79.37,1,3
994,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc(F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)cccc(F)c1,8.607165336608887,5.393470764160156,4,1,5.045800000000003,79.37,1,3
660,c1cc(Cl)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(Cl)c(*)cc1,8.607183456420898,5.286667823791504,3,1,5.924300000000004,62.300000000000004,1,3
134,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cc(OC)cc1,8.607361793518066,5.423052787780762,5,1,4.915300000000005,88.60000000000001,1,4
377,c1c(OC)ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(OC)ccc(C*)c1,8.60759162902832,5.525903701782227,4,1,5.2751000000000055,71.53,1,5
503,c1ccccc1C=CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccccc1C=CC(=O)*,8.60858154296875,5.493986129760742,4,1,5.306300000000005,79.37,1,4
1259,C(C=C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C=C)*,8.611749649047852,5.6153178215026855,3,1,4.2523000000000035,62.300000000000004,1,4
1402,O=C(CN)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(CN)*,8.614416122436523,5.920254707336426,5,2,2.5516000000000005,105.39000000000001,1,3
834,C(c1cc(F)c(F)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(c1cc(F)c(F)cc1)=O,8.615013122558594,5.467032432556152,4,1,5.184900000000003,79.37,1,3
497,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)c(C)cccc1,8.616931915283203,5.430509567260742,3,1,5.574920000000005,62.300000000000004,1,4
656,c1c(CCCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(CCC*)cccc1,8.618797302246094,5.467151165008545,3,1,5.699100000000006,62.300000000000004,1,6
1005,c1(C)cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C)cc(C(=O)*)ccc1,8.619088172912598,5.228870391845703,4,1,5.215120000000004,79.37,1,3
986,c1(F)cc(F)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(F)cc(F)c(*)cc1,8.621808052062988,5.50284481048584,3,1,5.549100000000004,62.300000000000004,1,3
872,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)cc(Cl)ccc1,8.625433921813965,5.380748748779297,4,1,5.560100000000004,79.37,1,3
933,C(c1cc(C)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cc(C)ccc1,8.626126289367676,5.423562049865723,3,1,5.574920000000005,62.300000000000004,1,4
306,c1cccc(CCCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(CCC*)c1,8.62879467010498,5.467151165008545,3,1,5.699100000000005,62.300000000000004,1,6
432,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)ccccc1F,8.630793571472168,5.445474624633789,4,1,5.045800000000003,79.37,1,3
334,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)(C)C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(C(C)(C)C)cc1,8.631561279296875,5.48081111907959,3,1,6.564000000000006,62.300000000000004,1,4
980,C(#N)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(#N)*,8.6358003616333,5.411877632141113,4,1,3.547380000000002,86.09,1,2
375,C(=O)(C1CC1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)C1CC1,8.641718864440918,5.576311111450195,4,1,4.002900000000003,79.37,1,3
446,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(=O)C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)ccc(C(=O)C)cc1,8.643375396728516,5.375446319580078,4,1,5.473500000000005,79.37,1,4
816,c1(C)cc(C)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C)cc(C)cc(*)c1,8.648755073547363,5.284811973571777,3,1,5.887740000000004,62.300000000000004,1,3
1143,C(c1ccc(C#N)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1ccc(C#N)cc1,8.65012264251709,5.473152160644531,4,1,5.138180000000004,86.09,1,4
635,C1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(C*)CCCC1,8.651839256286621,5.860751152038574,3,1,5.256500000000004,62.300000000000004,1,4
790,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)c(C)cccc1,8.657398223876953,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
219,C(=O)(c1cc(C)cc(C)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)c1cc(C)cc(C)c1,8.662879943847656,5.436290264129639,4,1,5.523540000000005,79.37,1,3
842,c1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C*)cc(Cl)c1Cl,8.664527893066406,5.87441873550415,3,1,6.573300000000003,62.300000000000004,1,4
1159,C(=O)(C1CC1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)C1CC1,8.668664932250977,5.576311111450195,4,1,4.002900000000003,79.37,1,3
523,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(O)cc1,8.6731595993042,5.5085954666137695,4,2,4.972100000000005,82.53,1,4
1245,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cc(Cl)cc1,8.674200057983398,5.380748748779297,4,1,5.560100000000004,79.37,1,3
274,C(=O)(c1cc(C)cc(C)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)c1cc(C)cc(C)c1,8.678686141967773,5.436290264129639,4,1,5.523540000000005,79.37,1,3
